,MSE,RMSE,PSNR,SSIM,NMSE,PCC,SNR,Avg Inference Time,Parameters
16to64chs_spatial,0.274753 ± 0.108,0.513260 ± 0.106,5.9947 ± 1.913,0.1939 ± 0.053,0.541111 ± 0.322,0.8427 ± 0.073,6.9187 ± 2.274,0.008515 ± 0.002,0.34M
