,MSE,RMSE,PSNR,SSIM,NMSE,PCC,SNR,Avg Inference Time,Parameters
x8_temporal_mamba1_nb3_d128_ds16_nl1,0.011224 ± 0.001,0.105780 ± 0.006,19.5250 ± 0.475,0.3205 ± 0.087,0.504523 ± 0.210,0.6982 ± 0.145,4.2301 ± 1.677,0.003972 ± 0.000,1.14M
